Employee_ID,Job_Title,Industry,Country,Education_Level,Years_Experience,AI_Replacement_Risk,Future_Demand_Score,Remote_Work_Possibility,Average_Salary_USD,Required_Skills,Automation_Level,Job_Growth_2030,Work_Hours_Per_Week,Company_Size,AI_Tool_Usage,Performance_Score,Upskilling_Needed,Job_Satisfaction,Hiring_Trend_2026,Remote_Work_Score,Hiring_Trend_Score,Upskilling_Needed_Score,AI_Risk_Level,Survival_Index
AIJ-100128,Teacher,Government,Canada,Bachelor,10,0.21,0.73,Yes,107973,"Cloud Computing, Excel, Docker, PyTorch, Deep Learning, Project Management",,9,33,Startup,,4.08,No,2.67,Declining,,,,Low,
AIJ-100129,Data Engineer,Finance,UAE,Master,4,0.88,0.94,Yes,75412,"PyTorch, Data Visualization, AWS, Leadership, Communication, Excel",,43,44,Enterprise,,4.6,Yes,2.94,Declining,,,,High,
AIJ-100130,Machine Learning Engineer,Healthcare,Japan,High School,25,0.42,0.86,Yes,158109,"Kubernetes, Docker, AWS, Prompt Engineering, Leadership, Deep Learning",,-8,38,Startup,,2.87,No,3.26,Stable,,,,Medium,
AIJ-100131,Blockchain Developer,Media,Germany,PhD,3,0.54,0.8,Hybrid,218476,"Cloud Computing, Communication, Excel",,38,37,Medium,,3.35,No,4.45,Declining,,,,Medium,
AIJ-100132,DevOps Engineer,Finance,Japan,Bachelor,25,0.67,0.88,Yes,189976,"Cloud Computing, Deep Learning, Prompt Engineering, TensorFlow, Excel, Project Management",,41,31,Enterprise,,3.6,Yes,2.29,Growing,,,,Medium,
AIJ-100133,Software Developer,Finance,Germany,Bachelor,22,0.76,0.93,No,102698,"Project Management, Communication, Cloud Computing, Machine Learning, TensorFlow",,38,56,Enterprise,,3.47,No,3.51,Stable,,,,High,
AIJ-100134,IoT Specialist,Manufacturing,Japan,High School,24,0.68,0.89,Hybrid,149195,"Machine Learning, Kubernetes, TensorFlow, Communication, Excel, Cybersecurity",,36,44,Enterprise,,4.09,Yes,4.18,Stable,,,,Medium,
AIJ-100135,HR Specialist,Finance,Japan,PhD,25,0.34,0.42,No,173474,"PyTorch, Prompt Engineering, AWS, Cybersecurity",,38,31,Startup,,3.88,No,1.07,Declining,,,,Medium,
AIJ-100136,Cybersecurity Analyst,Manufacturing,India,High School,11,0.84,0.44,Hybrid,101832,"Azure, Python, PyTorch, Cloud Computing, Excel, Machine Learning",,0,31,Medium,,2.92,Yes,2.72,Declining,,,,High,
AIJ-100137,Blockchain Developer,Technology,USA,Master,3,0.12,0.67,No,166169,"Python, Prompt Engineering, AWS",,-2,45,Startup,,3.15,Yes,1.41,Stable,,,,Low,
AIJ-100138,Teacher,Finance,UAE,Master,23,0.18,0.62,Yes,32221,"Cybersecurity, TensorFlow, Kubernetes, Leadership, Azure",,37,34,Medium,,4.06,Yes,1.35,Declining,,,,Low,
AIJ-100139,Cybersecurity Analyst,Education,Singapore,Master,24,0.33,0.31,Hybrid,102605,"Cloud Computing, TensorFlow, Excel, Prompt Engineering",,44,57,Enterprise,,2.62,Yes,3.99,Stable,,,,Medium,
AIJ-100140,Cybersecurity Analyst,Media,USA,Master,10,0.15,0.59,Yes,185695,"Deep Learning, AWS, TensorFlow",,45,56,Enterprise,,3.1,Yes,4.05,Declining,,,,Low,
AIJ-100141,Product Manager,Retail,Singapore,PhD,13,0.24,0.93,Hybrid,134326,"Machine Learning, Python, Communication",,-5,50,Enterprise,,3.85,No,1.33,Declining,,,,Low,
AIJ-100142,Cybersecurity Analyst,Retail,Australia,Bachelor,1,0.62,0.86,Yes,208534,"Cybersecurity, Leadership, TensorFlow, Project Management",,17,33,Medium,,3.83,No,3.66,Growing,,,,Medium,
AIJ-100143,Product Manager,Media,India,Bachelor,11,0.06,0.59,Yes,120886,"Cloud Computing, Python, Cybersecurity, Excel",,39,57,Medium,,4.66,Yes,2.34,Stable,,,,Low,
AIJ-100144,Financial Analyst,Technology,UAE,Bachelor,11,0.61,0.59,Yes,163898,"Docker, Machine Learning, Communication, Excel, Project Management",,39,33,Enterprise,,4.17,Yes,3.96,Declining,,,,Medium,
AIJ-100145,Machine Learning Engineer,Technology,Singapore,PhD,7,0.47,0.5,No,69343,"Python, Deep Learning, SQL",,16,59,Enterprise,,2.81,Yes,3.29,Declining,,,,Medium,
AIJ-100146,Robotics Engineer,Retail,Pakistan,High School,17,0.91,0.25,No,151921,"Data Visualization, Deep Learning, SQL",,13,36,Medium,,4.35,Yes,2.86,Growing,,,,High,
AIJ-100147,Data Scientist,Manufacturing,USA,PhD,23,0.26,0.47,Hybrid,211786,"Prompt Engineering, Deep Learning, Cybersecurity, Python, Kubernetes, Azure",,-4,36,Enterprise,,3.26,Yes,4.89,Declining,,,,Low,
AIJ-100148,Blockchain Developer,Healthcare,Japan,High School,16,0.52,0.75,Yes,127646,"Machine Learning, SQL, Deep Learning, Azure, PyTorch",,42,42,Startup,,3.7,No,3.65,Declining,,,,Medium,
AIJ-100149,Healthcare Analyst,Transportation,India,Bachelor,2,0.77,0.75,Yes,115524,"Project Management, Communication, Leadership, Azure",,39,54,Enterprise,,2.47,Yes,2.8,Stable,,,,High,
AIJ-100150,Robotics Engineer,Government,USA,Bachelor,10,0.29,0.29,Yes,71317,"Cloud Computing, Excel, Prompt Engineering, Deep Learning, Cybersecurity, Azure",,35,37,Medium,,3.54,No,2.04,Declining,,,,Low,
AIJ-100151,Cloud Architect,Technology,USA,Bachelor,4,0.14,0.28,Yes,66645,"TensorFlow, Azure, Deep Learning",,13,51,Enterprise,,2.25,No,4.67,Declining,,,,Low,
AIJ-100152,Cloud Architect,Technology,UAE,High School,5,0.78,0.27,Hybrid,116913,"Machine Learning, Prompt Engineering, Azure",,42,53,Medium,,2.09,No,1.69,Declining,,,,High,
AIJ-100153,Digital Marketer,Retail,UAE,PhD,17,0.18,0.69,No,191736,"Communication, Kubernetes, Azure, AWS",,-5,38,Medium,,3.26,Yes,3.52,Growing,,,,Low,
AIJ-100154,Product Manager,Manufacturing,Australia,Master,5,0.54,0.58,Yes,178282,"TensorFlow, Excel, AWS",,28,37,Startup,,2.18,No,3.12,Growing,,,,Medium,
AIJ-100155,Digital Marketer,Government,Australia,Master,5,0.27,0.62,Yes,44656,"Data Visualization, Cloud Computing, Deep Learning, Leadership",,27,40,Enterprise,,3.08,Yes,3.81,Stable,,,,Low,
AIJ-100156,Teacher,Education,USA,PhD,0,0.49,0.27,No,90980,"Prompt Engineering, AWS, Project Management, Machine Learning",,2,55,Startup,,4.15,No,1.24,Declining,,,,Medium,
AIJ-100157,HR Specialist,Healthcare,Pakistan,Master,10,0.39,0.94,Yes,133703,"Cloud Computing, Docker, Excel, SQL",,36,60,Medium,,4.88,No,1.7,Growing,,,,Medium,
AIJ-100158,HR Specialist,Energy,Japan,High School,5,0.67,0.3,Hybrid,30471,"Deep Learning, Data Visualization, TensorFlow, Cybersecurity, Excel",,41,60,Enterprise,,3.92,Yes,4.75,Declining,,,,Medium,
AIJ-100159,Healthcare Analyst,Transportation,USA,Master,6,0.62,0.96,Yes,215851,"Machine Learning, Deep Learning, Excel, Data Visualization, Kubernetes",,-6,41,Medium,,4.16,Yes,2.54,Growing,,,,Medium,
AIJ-100160,HR Specialist,Education,UK,PhD,2,0.54,0.28,Yes,155695,"Data Visualization, PyTorch, AWS, Azure, Prompt Engineering, Kubernetes",,-9,40,Medium,,2.22,Yes,4.55,Declining,,,,Medium,
AIJ-100161,Data Scientist,Energy,UK,PhD,5,0.58,0.68,Yes,156546,"Kubernetes, Machine Learning, Leadership",,11,36,Startup,,4.09,No,3.64,Stable,,,,Medium,
AIJ-100162,Financial Analyst,Technology,Australia,High School,9,0.54,0.59,Hybrid,44288,"Cloud Computing, SQL, TensorFlow, Project Management",,28,45,Startup,,2.08,Yes,3.55,Declining,,,,Medium,
AIJ-100163,Machine Learning Engineer,Manufacturing,Australia,Master,5,0.29,0.71,No,131587,"Cloud Computing, Project Management, TensorFlow, Deep Learning, Azure, Leadership",,6,44,Medium,,2.68,No,3.26,Declining,,,,Low,
AIJ-100164,AI Engineer,Energy,Singapore,PhD,17,0.92,0.67,Hybrid,175123,"Machine Learning, Excel, PyTorch",,26,58,Startup,,2.9,No,4.61,Growing,,,,High,
AIJ-100165,Machine Learning Engineer,Education,Germany,Bachelor,1,0.16,0.8,No,75319,"Docker, Kubernetes, Cybersecurity",,33,43,Startup,,2.44,No,2.28,Growing,,,,Low,
AIJ-100166,Blockchain Developer,Technology,Japan,PhD,3,0.55,0.88,No,166233,"Machine Learning, TensorFlow, Docker",,-1,48,Enterprise,,4.28,Yes,4.7,Growing,,,,Medium,
AIJ-100167,Teacher,Transportation,USA,Bachelor,8,0.29,0.72,No,179952,"Project Management, Excel, PyTorch",,29,49,Enterprise,,3.21,No,4.56,Stable,,,,Low,
AIJ-100168,Robotics Engineer,Retail,UAE,High School,7,0.39,0.47,Yes,109444,"SQL, AWS, Communication, Azure",,37,44,Medium,,4.19,Yes,1.75,Declining,,,,Medium,
AIJ-100169,Product Manager,Energy,UK,High School,5,0.76,0.25,Yes,216009,"AWS, Docker, Excel, PyTorch, Python, Communication",,43,31,Startup,,3.37,No,3.82,Stable,,,,High,
AIJ-100170,Teacher,Transportation,UK,PhD,18,0.66,0.39,Hybrid,158132,"Azure, Docker, TensorFlow, Leadership, SQL",,12,35,Medium,,4.49,Yes,2.14,Stable,,,,Medium,
AIJ-100171,DevOps Engineer,Media,USA,High School,15,0.63,0.74,Yes,100538,"Data Visualization, Prompt Engineering, Deep Learning",,1,49,Startup,,2.76,No,3.85,Growing,,,,Medium,
AIJ-100172,Teacher,Energy,Japan,High School,0,0.25,0.44,Hybrid,166482,"PyTorch, TensorFlow, Excel, Deep Learning, Cybersecurity",,43,56,Medium,,3.94,No,2.19,Declining,,,,Low,
AIJ-100173,Robotics Engineer,Education,UK,Bachelor,1,0.29,0.76,Hybrid,200778,"Machine Learning, Leadership, Communication, Docker, Data Visualization, Cybersecurity",,32,40,Enterprise,,4.16,No,4.99,Stable,,,,Low,
AIJ-100174,Digital Marketer,Media,UAE,Master,16,0.78,0.47,No,217005,"TensorFlow, Kubernetes, SQL, Project Management, Excel, Azure",,43,51,Enterprise,,2.88,No,1.51,Stable,,,,High,
AIJ-100175,Healthcare Analyst,Manufacturing,India,Master,14,0.25,0.89,Yes,140224,"Leadership, Machine Learning, Deep Learning, Data Visualization",,-7,57,Enterprise,,3.74,Yes,2.89,Declining,,,,Low,
AIJ-100176,Software Developer,Education,Pakistan,PhD,18,0.42,0.89,No,69525,"TensorFlow, Docker, Project Management",,10,57,Enterprise,,4.34,No,2.33,Declining,,,,Medium,
AIJ-100177,IoT Specialist,Healthcare,UK,PhD,20,0.74,0.33,No,71532,"SQL, Python, Azure, Cybersecurity, Cloud Computing",,17,60,Medium,,2.01,Yes,3.92,Declining,,,,High,
AIJ-100178,Financial Analyst,Retail,UK,High School,12,0.61,0.4,Hybrid,211803,"Docker, Prompt Engineering, Python, Leadership, AWS",,9,35,Startup,,2.89,No,2.82,Growing,,,,Medium,
AIJ-100179,Data Scientist,Education,Germany,Bachelor,6,0.37,0.35,Hybrid,135746,"PyTorch, Cybersecurity, Leadership, Azure, Deep Learning",,27,46,Startup,,3.1,Yes,2.5,Growing,,,,Medium,
AIJ-100180,Cloud Architect,Energy,UAE,PhD,3,0.64,0.22,Hybrid,210813,"Kubernetes, SQL, Docker, Leadership, AWS",,20,52,Startup,,4.09,Yes,2.2,Growing,,,,Medium,
AIJ-100181,Teacher,Healthcare,India,High School,25,0.43,0.91,Yes,164108,"Docker, Communication, Cybersecurity",,2,49,Startup,,4.49,Yes,2.43,Stable,,,,Medium,
AIJ-100182,Data Scientist,Technology,Canada,High School,18,0.67,0.58,Hybrid,91474,"Data Visualization, SQL, AWS, Azure, Cloud Computing",,-1,60,Startup,,2.23,Yes,4.62,Growing,,,,Medium,
AIJ-100183,Robotics Engineer,Manufacturing,Pakistan,PhD,23,0.1,0.84,Yes,40340,"Azure, Project Management, Communication, Deep Learning",,44,54,Startup,,4.56,Yes,2.31,Stable,,,,Low,
AIJ-100184,Prompt Engineer,Transportation,Australia,Bachelor,3,0.41,0.96,Yes,101259,"Machine Learning, Excel, Leadership, Kubernetes, SQL",,36,31,Startup,,3.25,No,4.21,Growing,,,,Medium,
AIJ-100185,IoT Specialist,Transportation,Canada,PhD,14,0.84,0.77,Yes,64250,"Data Visualization, TensorFlow, Excel, Project Management, Python, Leadership",,6,50,Medium,,4.11,Yes,4.91,Growing,,,,High,
AIJ-100186,Prompt Engineer,Finance,Singapore,High School,0,0.7,0.58,Hybrid,203987,"Docker, Kubernetes, Cloud Computing, Prompt Engineering, Leadership",,22,57,Medium,,4.61,Yes,4.01,Stable,,,,High,
AIJ-100187,Digital Marketer,Healthcare,UAE,PhD,25,0.25,0.71,Hybrid,135716,"Leadership, Communication, SQL, Docker",,-5,57,Medium,,2.95,No,3.98,Declining,,,,Low,
AIJ-100188,Teacher,Government,India,Bachelor,20,0.55,0.2,Hybrid,53827,"TensorFlow, PyTorch, SQL",,11,41,Startup,,4.53,No,3.24,Growing,,,,Medium,
AIJ-100189,Robotics Engineer,Media,Singapore,Master,22,0.25,0.47,Yes,196110,"Excel, Azure, Cloud Computing, SQL, TensorFlow, Leadership",,0,45,Startup,,4.23,No,1.43,Growing,,,,Low,
AIJ-100190,Healthcare Analyst,Healthcare,Australia,High School,20,0.46,0.82,Hybrid,217901,"Prompt Engineering, Cloud Computing, TensorFlow, Docker",,-3,54,Medium,,3.98,Yes,4.86,Declining,,,,Medium,
AIJ-100191,HR Specialist,Finance,UK,High School,12,0.88,0.82,Hybrid,76452,"Kubernetes, PyTorch, AWS",,28,58,Medium,,4.64,No,4.92,Growing,,,,High,
AIJ-100192,Teacher,Media,India,Master,22,0.46,0.31,Hybrid,138198,"Communication, TensorFlow, Leadership, Cybersecurity",,30,36,Startup,,3.87,No,3.75,Growing,,,,Medium,
AIJ-100193,HR Specialist,Government,Australia,Master,13,0.15,0.48,Yes,155926,"Data Visualization, Docker, Leadership, Excel",,-4,30,Medium,,2.16,Yes,1.8,Declining,,,,Low,
AIJ-100194,Financial Analyst,Transportation,Canada,Bachelor,23,0.32,0.8,Hybrid,38468,"Communication, Cybersecurity, SQL, Excel, TensorFlow",,14,37,Enterprise,,2.86,Yes,4.71,Stable,,,,Medium,
AIJ-100195,Digital Marketer,Manufacturing,Japan,Bachelor,24,0.61,0.82,Hybrid,146146,"Leadership, SQL, Python, Excel, Cybersecurity, Cloud Computing",,8,44,Startup,,2.22,Yes,3.94,Declining,,,,Medium,
AIJ-100196,Healthcare Analyst,Transportation,UK,High School,4,0.19,0.87,No,31479,"SQL, PyTorch, Communication, AWS, Cybersecurity, Machine Learning",,-7,54,Enterprise,,4.53,No,2.96,Growing,,,,Low,
AIJ-100197,Data Engineer,Media,Australia,High School,11,0.11,0.6,Yes,139033,"Machine Learning, Leadership, Deep Learning, Kubernetes, Communication",,32,40,Medium,,2.88,No,4.99,Growing,,,,Low,
AIJ-100198,Digital Marketer,Technology,Pakistan,PhD,25,0.27,0.71,Yes,192825,"Cloud Computing, Excel, Azure",,6,47,Enterprise,,2.07,No,3.06,Growing,,,,Low,
AIJ-100199,Machine Learning Engineer,Media,Singapore,High School,20,0.34,0.27,Yes,55154,"AWS, SQL, Project Management, Azure, Leadership, Cloud Computing",,32,50,Startup,,3.27,Yes,1.82,Growing,,,,Medium,
AIJ-100200,UX Designer,Media,Canada,Bachelor,8,0.08,0.26,No,76659,"Machine Learning, Cybersecurity, Python, Deep Learning, Excel, Data Visualization",,18,50,Medium,,2.95,No,3.69,Growing,,,,Low,
AIJ-100201,Robotics Engineer,Government,Canada,Master,24,0.37,0.6,No,105978,"Machine Learning, SQL, Kubernetes",,15,56,Enterprise,,3.42,Yes,1.55,Stable,,,,Medium,
AIJ-100202,Data Scientist,Government,Japan,PhD,17,0.84,0.31,Hybrid,40950,"Cybersecurity, Project Management, Excel, Python, Communication",,9,36,Enterprise,,4.71,No,1.85,Growing,,,,High,
AIJ-100203,HR Specialist,Technology,Singapore,PhD,20,0.8,0.35,Hybrid,77541,"Data Visualization, Kubernetes, Deep Learning, Project Management",,8,51,Startup,,2.29,No,4.81,Stable,,,,High,
AIJ-100204,Blockchain Developer,Manufacturing,Japan,Master,22,0.11,0.35,Hybrid,157365,"Deep Learning, Cloud Computing, Project Management, AWS",,26,48,Medium,,4.88,Yes,1.02,Declining,,,,Low,
AIJ-100205,Blockchain Developer,Transportation,Pakistan,Master,15,0.66,0.46,Hybrid,155817,"PyTorch, Communication, Excel, Machine Learning",,1,50,Enterprise,,4.53,Yes,4.57,Declining,,,,Medium,
AIJ-100206,Prompt Engineer,Government,Germany,High School,17,0.62,0.84,No,181755,"Machine Learning, Kubernetes, Python, PyTorch, Communication",,24,45,Enterprise,,3.1,Yes,4.57,Growing,,,,Medium,
AIJ-100207,Machine Learning Engineer,Media,UK,PhD,5,0.5,0.72,Yes,190965,"Cybersecurity, Azure, Machine Learning, Prompt Engineering, Data Visualization",,26,51,Startup,,4.2,No,1.16,Stable,,,,Medium,
AIJ-100208,Prompt Engineer,Transportation,UAE,High School,1,0.09,0.36,Hybrid,124699,"Machine Learning, Communication, Excel, Cloud Computing",,-4,52,Enterprise,,4.49,No,3.31,Growing,,,,Low,
AIJ-100209,UX Designer,Energy,Germany,PhD,11,0.64,0.86,No,165440,"TensorFlow, Kubernetes, Excel, Project Management",,40,45,Enterprise,,3.51,Yes,2.76,Declining,,,,Medium,
AIJ-100210,Cloud Architect,Education,Australia,Master,23,0.19,0.32,Yes,187816,"Docker, Communication, Prompt Engineering",,33,45,Medium,,3.77,No,1.09,Declining,,,,Low,
AIJ-100211,Machine Learning Engineer,Media,Australia,High School,23,0.57,0.24,Hybrid,97701,"Data Visualization, Cybersecurity, SQL, Azure",,42,39,Startup,,3.35,No,4.47,Declining,,,,Medium,
AIJ-100212,Healthcare Analyst,Transportation,Japan,High School,7,0.64,0.41,No,219841,"PyTorch, Cybersecurity, Data Visualization, Project Management",,-2,33,Startup,,3.57,No,4.31,Growing,,,,Medium,
AIJ-100213,Cybersecurity Analyst,Transportation,UK,High School,24,0.84,0.62,Hybrid,60806,"Data Visualization, AWS, SQL",,17,46,Medium,,4.62,No,1.92,Stable,,,,High,
AIJ-100214,Robotics Engineer,Government,Singapore,PhD,8,0.74,0.92,Yes,51972,"Excel, Cloud Computing, PyTorch, Machine Learning, Cybersecurity, Deep Learning",,35,53,Startup,,3.57,Yes,2.5,Declining,,,,High,
AIJ-100215,DevOps Engineer,Government,Pakistan,Master,21,0.64,0.4,No,170536,"PyTorch, Excel, Cloud Computing, Machine Learning, Prompt Engineering",,16,47,Enterprise,,2.54,No,2.02,Stable,,,,Medium,
AIJ-100216,Cloud Architect,Education,Singapore,PhD,25,0.45,0.75,No,72413,"TensorFlow, Cybersecurity, Cloud Computing, Excel, AWS",,29,52,Enterprise,,2.16,No,4.86,Declining,,,,Medium,
AIJ-100217,Cybersecurity Analyst,Government,USA,PhD,12,0.13,0.41,Hybrid,127212,"Cybersecurity, AWS, PyTorch",,23,39,Enterprise,,2.17,Yes,3.56,Stable,,,,Low,
AIJ-100218,Product Manager,Education,Japan,Bachelor,21,0.23,0.82,Yes,163837,"Prompt Engineering, Docker, Project Management",,5,50,Startup,,2.26,No,4.12,Stable,,,,Low,
AIJ-100219,HR Specialist,Manufacturing,Pakistan,Master,7,0.88,0.63,Hybrid,176568,"TensorFlow, Prompt Engineering, Python, Excel, Azure, SQL",,19,59,Medium,,2.01,Yes,2.63,Declining,,,,High,
AIJ-100220,Data Engineer,Government,India,PhD,12,0.9,0.83,Hybrid,97552,"Docker, Project Management, Leadership",,39,37,Medium,,4.04,Yes,2.93,Stable,,,,High,
AIJ-100221,Product Manager,Media,USA,Master,7,0.77,0.53,No,122562,"TensorFlow, Deep Learning, Docker",,15,51,Enterprise,,2.23,Yes,2.91,Stable,,,,High,
AIJ-100222,UX Designer,Education,Germany,Bachelor,7,0.71,0.39,Hybrid,93453,"Communication, Data Visualization, Prompt Engineering, Deep Learning",,-1,54,Startup,,4.76,No,3.46,Growing,,,,High,
AIJ-100223,UX Designer,Transportation,UK,Master,12,0.49,0.98,Yes,180606,"AWS, Excel, Leadership",,-2,31,Enterprise,,3.43,Yes,3.01,Stable,,,,Medium,
AIJ-100224,Prompt Engineer,Government,Canada,Master,11,0.67,0.21,Hybrid,85247,"Azure, Cloud Computing, Kubernetes, Data Visualization",,1,47,Medium,,2.81,No,2.46,Stable,,,,Medium,
AIJ-100225,HR Specialist,Education,Canada,Master,25,0.3,0.34,Yes,64377,"Prompt Engineering, PyTorch, Excel, Data Visualization, Docker, Kubernetes",,17,57,Medium,,2.44,Yes,2.89,Declining,,,,Medium,
AIJ-100226,Healthcare Analyst,Transportation,India,Master,17,0.81,0.61,Hybrid,218890,"PyTorch, AWS, Cybersecurity, Azure",,15,33,Enterprise,,2.18,No,2.91,Growing,,,,High,
AIJ-100227,Financial Analyst,Technology,Australia,High School,11,0.37,0.64,Hybrid,97558,"Azure, Leadership, Communication",,2,48,Enterprise,,3.95,Yes,4.92,Stable,,,,Medium,
AIJ-100228,Robotics Engineer,Transportation,UK,Bachelor,20,0.45,0.26,No,190868,"Leadership, Docker, AWS, TensorFlow, Excel",,30,49,Enterprise,,4.55,Yes,1.32,Stable,,,,Medium,
AIJ-100229,Blockchain Developer,Manufacturing,Japan,PhD,13,0.29,0.71,Yes,101106,"Leadership, Kubernetes, Project Management, Excel",,44,30,Startup,,2.7,No,4.76,Growing,,,,Low,
AIJ-100230,Data Engineer,Technology,USA,PhD,16,0.14,0.25,Yes,154042,"Prompt Engineering, Data Visualization, TensorFlow",,6,49,Startup,,3.96,No,2.24,Declining,,,,Low,
AIJ-100231,Healthcare Analyst,Transportation,UAE,Master,17,0.2,0.23,No,123543,"Azure, Cybersecurity, Docker, Communication, PyTorch",,34,47,Startup,,3.79,No,3.09,Growing,,,,Low,
AIJ-100232,Software Developer,Retail,USA,High School,16,0.45,0.49,Yes,98106,"Excel, AWS, Deep Learning, TensorFlow, SQL",,8,45,Enterprise,,4.06,No,4.79,Stable,,,,Medium,
AIJ-100233,DevOps Engineer,Media,Australia,PhD,7,0.77,0.63,Yes,79432,"Python, PyTorch, Project Management, AWS, Cloud Computing",,37,50,Medium,,2.66,Yes,2.69,Declining,,,,High,
AIJ-100234,Blockchain Developer,Government,UAE,Master,22,0.11,0.31,Hybrid,58929,"Project Management, Communication, PyTorch, Cloud Computing, AWS",,2,40,Startup,,2.15,Yes,1.74,Declining,,,,Low,
AIJ-100235,Business Analyst,Manufacturing,Australia,Master,25,0.26,0.32,No,159388,"Communication, Cybersecurity, Azure, Excel, Python",,19,52,Startup,,2.24,Yes,1.22,Stable,,,,Low,
AIJ-100236,Data Scientist,Healthcare,Germany,PhD,24,0.22,0.86,No,130028,"Kubernetes, AWS, Data Visualization",,37,31,Startup,,4.21,Yes,3.08,Declining,,,,Low,
AIJ-100237,Cloud Architect,Retail,UAE,Master,6,0.09,0.94,No,166557,"TensorFlow, Project Management, Leadership, Machine Learning, AWS, Excel",,45,51,Startup,,2.71,No,2.3,Declining,,,,Low,
AIJ-100238,Teacher,Finance,Pakistan,High School,7,0.57,0.75,Yes,210461,"Cloud Computing, TensorFlow, Deep Learning, Python, Azure",,-5,51,Enterprise,,4.79,Yes,1.24,Growing,,,,Medium,
AIJ-100239,Financial Analyst,Transportation,Germany,High School,22,0.26,0.98,No,198990,"Kubernetes, Cloud Computing, Cybersecurity, Deep Learning",,36,34,Medium,,3.46,No,3.24,Growing,,,,Low,
AIJ-100240,Machine Learning Engineer,Healthcare,Singapore,Bachelor,14,0.3,0.86,No,175364,"Prompt Engineering, Data Visualization, Excel, Docker, AWS, Deep Learning",,24,41,Medium,,4.33,No,3.93,Declining,,,,Medium,
AIJ-100241,IoT Specialist,Media,UK,Master,10,0.79,0.35,No,209103,"Deep Learning, Leadership, Machine Learning, Docker, Communication",,10,33,Startup,,3.98,Yes,4.34,Declining,,,,High,
AIJ-100242,Prompt Engineer,Transportation,Singapore,Master,1,0.22,0.23,No,198231,"SQL, Prompt Engineering, Cloud Computing, Deep Learning",,28,52,Startup,,4.79,Yes,3.62,Declining,,,,Low,
AIJ-100243,Product Manager,Technology,Canada,Master,2,0.69,0.85,Yes,99681,"SQL, Excel, PyTorch, AWS, Data Visualization, TensorFlow",,-4,33,Enterprise,,3.59,Yes,1.77,Growing,,,,Medium,
AIJ-100244,DevOps Engineer,Healthcare,UK,Bachelor,17,0.62,0.48,No,150250,"Data Visualization, PyTorch, Cloud Computing, TensorFlow",,11,51,Startup,,5.0,No,4.73,Stable,,,,Medium,
AIJ-100245,Business Analyst,Energy,Singapore,Master,11,0.34,0.39,No,173032,"Excel, PyTorch, Docker, AWS, Kubernetes",,15,30,Enterprise,,4.95,Yes,3.07,Stable,,,,Medium,
AIJ-100246,UX Designer,Media,Singapore,Bachelor,3,0.82,0.22,Yes,210805,"Project Management, Deep Learning, Prompt Engineering",,12,34,Startup,,3.1,Yes,1.93,Stable,,,,High,
